533	374	1194
534	375	1090
535	376	898
536	377	1159
537	378	924
538	379	842
539	380	279
540	381	154
541	382	838
542	383	269
564	384	522
565	385	851
566	386	921
567	387	36
568	388	392
569	389	813
570	390	1199
571	391	549
572	392	240
573	393	819
574	394	84
575	395	60
576	396	1105
577	397	536
578	398	25
579	399	708
580	400	1066
581	401	1209
582	402	179
583	403	6
584	404	326
585	405	909
586	406	283
587	407	584
596	408	1090
597	409	804
598	410	1100
599	411	29
600	412	414
601	413	517
602	414	913
603	415	384
604	416	157
605	417	169
606	418	1047
607	419	1128
608	420	1152
609	421	557
610	422	198
611	423	317
612	424	820
613	425	189
614	426	684
615	427	894
616	428	595
617	429	347
618	430	685
619	431	1106
628	432	873
629	433	614
630	434	952
631	435	600
632	436	20
633	437	613
634	438	874
635	439	129
636	440	704
637	441	183
638	442	242
639	443	162
640	444	322
641	445	563
642	446	1052
643	447	16
644	448	639
645	449	1013
646	450	1158
647	451	786
648	452	456
649	453	13
650	454	607
651	455	228
660	456	1122
661	457	262
662	458	936
663	459	316
664	460	307
665	461	1185
666	462	295
667	463	988
668	464	629
669	465	995
670	466	820
671	467	53
672	468	239
673	469	1012
674	470	231
675	471	835
676	472	1123
677	473	1041
678	474	165
679	475	236
680	476	780
681	477	870
682	478	151
683	479	972
705	480	763
706	481	206
707	482	228
708	483	710
709	484	469
710	485	244
711	486	513
712	487	379
713	488	104
714	489	877
715	490	968
716	491	972
717	492	71
718	493	1110
719	494	937
720	495	986
721	496	591
722	497	807
723	498	1125
724	499	20
725	500	295
726	501	226
727	502	755
728	503	579
737	504	341
738	505	844
739	506	428
740	507	1199
741	508	316
742	509	689
743	510	297
744	511	81
745	512	1031
746	513	850
747	514	851
748	515	1047
749	516	251
750	517	666
751	518	314
752	519	932
753	520	193
754	521	14
755	522	45
756	523	454
757	524	70
758	525	839
759	526	986
760	527	432
769	528	191
770	529	389
771	530	442
772	531	914
773	532	996
774	533	964
775	534	771
776	535	426
777	536	173
778	537	1022
779	538	600
780	539	72
781	540	311
782	541	263
783	542	661
784	543	1170
785	544	303
786	545	162
787	546	350
788	547	365
789	548	1044
790	549	1076
791	550	1216
792	551	609
801	552	345
802	553	865
803	554	563
804	555	351
805	556	880
806	557	412
807	558	404
808	559	572
809	560	1147
810	561	922
811	562	124
812	563	987
813	564	55
814	565	45
815	566	911
816	567	157
817	568	434
818	569	1192
819	570	314
820	571	1021
821	572	1091
822	573	1100
823	574	304
824	575	132
846	576	511
847	577	374
848	578	226
849	579	800
850	580	631
851	581	1150
852	582	792
853	583	1088
854	584	510
855	585	437
856	586	1052
857	587	168
858	588	1045
859	589	763
860	590	533
861	591	45
862	592	340
863	593	898
864	594	703
865	595	991
866	596	749
867	597	63
868	598	690
869	599	1175
878	600	517
879	601	237
880	602	513
881	603	410
882	604	875
883	605	694
884	606	853
885	607	1116
886	608	856
887	609	641
888	610	89
889	611	227
890	612	1022
891	613	769
892	614	246
893	615	684
894	616	1036
895	617	47
896	618	224
897	619	911
898	620	271
899	621	420
900	622	123
901	623	72
910	624	15
911	625	424
912	626	670
913	627	138
914	628	1003
915	629	1187
916	630	1023
917	631	1013
918	632	314
919	633	380
920	634	126
921	635	896
922	636	1195
923	637	509
924	638	654
925	639	981
926	640	250
927	641	1070
928	642	858
929	643	634
930	644	230
931	645	459
932	646	272
933	647	832
942	648	626
943	649	1101
944	650	330
945	651	789
946	652	385
947	653	955
948	654	807
949	655	510
950	656	744
951	657	860
952	658	814
953	659	58
954	660	763
955	661	1212
956	662	102
957	663	811
958	664	1185
959	665	1072
960	666	668
961	667	108
962	668	727
963	669	737
964	670	580
965	671	247
987	672	327
988	673	447
989	674	215
990	675	553
991	676	210
992	677	1122
993	678	469
994	679	52
995	680	18
996	681	625
997	682	427
998	683	399
999	684	111
1000	685	860
1001	686	445
1002	687	245
1003	688	61
1004	689	709
1005	690	1087
1006	691	500
1007	692	584
1008	693	421
1009	694	503
1010	695	357
1019	696	7
1020	697	625
1021	698	614
1022	699	391
1023	700	245
1024	701	563
1025	702	1103
1026	703	1155
1027	704	896
1028	705	493
1029	706	821
1030	707	413
1031	708	481
1032	709	617
1033	710	386
1034	711	669
1035	712	976
1036	713	371
1037	714	706
1038	715	892
1039	716	749
1040	717	710
1041	718	588
1042	719	614
1051	720	258
1052	721	62
1053	722	79
1054	723	981
1055	724	945
1056	725	1046
1057	726	762
1058	727	887
1059	728	926
1060	729	164
1061	730	360
1062	731	383
1063	732	467
1064	733	789
1065	734	197
1066	735	496
1067	736	620
1068	737	141
1069	738	715
1070	739	406
1071	740	33
1072	741	447
1073	742	583
1074	743	852
1083	744	215
1084	745	1160
1085	746	758
1086	747	613
1087	748	987
1088	749	619
1089	750	603
1090	751	148
1091	752	1058
1092	753	88
1093	754	989
1094	755	770
1095	756	59
1096	757	36
1097	758	883
1098	759	577
1099	760	95
1100	761	1148
1101	762	45
1102	763	546
1103	764	1058
1104	765	658
1105	766	1178
1106	767	64
1128	768	36
1129	769	538
1130	770	141
1131	771	567
1132	772	614
1133	773	199
1134	774	716
1135	775	696
1136	776	638
1137	777	855
1138	778	790
1139	779	1119
1140	780	399
1141	781	45
1142	782	139
1143	783	1150
1144	784	421
1145	785	906
1146	786	804
1147	787	477
1148	788	5
1149	789	610
1150	790	78
1151	791	880
1160	792	617
1161	793	854
1162	794	874
1163	795	169
1164	796	310
1165	797	8
1166	798	1169
1167	799	925
1168	800	228
1169	801	607
1170	802	690
1171	803	611
1172	804	450
1173	805	493
1174	806	606
1175	807	131
1176	808	157
1177	809	654
1178	810	145
1179	811	1032
1180	812	113
1181	813	420
1182	814	473
1183	815	231
1192	816	252
1193	817	627
1194	818	433
1195	819	1024
1196	820	195
1197	821	1171
1198	822	630
1199	823	12
1200	824	867
1201	825	987
1202	826	823
1203	827	1065
1204	828	555
1205	829	681
1206	830	599
1207	831	228
1208	832	864
1209	833	128
1210	834	34
1211	835	305
1212	836	485
1213	837	305
1214	838	188
1215	839	366
1224	840	569
1225	841	357
1226	842	585
1227	843	308
1228	844	88
1229	845	922
1230	846	892
1231	847	208
1232	848	676
1233	849	1111
1234	850	840
1235	851	432
1236	852	516
1237	853	283
1238	854	516
1239	855	1090
1240	856	660
1241	857	1117
1242	858	292
1243	859	643
1244	860	330
1245	861	646
1246	862	976
1247	863	900
1269	864	125
1270	865	320
1271	866	384
1272	867	756
1273	868	303
1274	869	498
1275	870	1113
1276	871	1048
1277	872	1155
1278	873	92
1279	874	735
1280	875	145
1281	876	926
1282	877	722
1283	878	1079
1284	879	1223
1285	880	592
1286	881	658
1287	882	722
1288	883	1156
1289	884	655
1290	885	117
1291	886	782
1292	887	1211
1301	888	353
1302	889	830
1303	890	263
1304	891	470
1305	892	509
1306	893	544
1307	894	497
1308	895	877
1309	896	560
1310	897	1024
1311	898	1089
1312	899	958
1313	900	549
1314	901	225
1315	902	818
1316	903	1116
1317	904	1165
1318	905	834
1319	906	988
1320	907	797
1321	908	558
1322	909	674
1323	910	906
1324	911	281
1333	912	351
1334	913	283
1335	914	73
1336	915	122
1337	916	638
1338	917	1067
1339	918	1018
1340	919	921
1341	920	115
1342	921	561
1343	922	811
1344	923	357
1345	924	210
1346	925	543
1347	926	230
1348	927	1178
1349	928	985
1350	929	188
1351	930	1140
1352	931	574
1353	932	216
1354	933	525
1355	934	884
1356	935	776
1365	936	583
1366	937	206
1367	938	1008
1368	939	457
1369	940	882
1370	941	1028
1371	942	646
1372	943	596
1373	944	794
1374	945	465
1375	946	52
1376	947	79
1377	948	479
1378	949	950
1379	950	412
1380	951	0
1381	952	666
1382	953	990
1383	954	760
1384	955	1074
1385	956	1096
1386	957	344
1387	958	729
1388	959	842
1410	960	259
1411	961	183
1412	962	58
1413	963	693
1414	964	702
1415	965	1172
1416	966	908
1417	967	42
1418	968	459
1419	969	184
1420	970	1003
1421	971	849
1422	972	368
1423	973	340
1424	974	317
1425	975	1204
1426	976	1106
1427	977	265
1428	978	446
1429	979	252
1430	980	169
1431	981	944
1432	982	702
1433	983	723
1442	984	142
1443	985	924
1444	986	405
1445	987	69
1446	988	157
1447	989	597
1448	990	1176
1449	991	659
1450	992	317
1451	993	215
1452	994	772
1453	995	464
1454	996	924
1455	997	217
1456	998	855
1457	999	931
1458	1000	579
1459	1001	710
1460	1002	1152
1461	1003	319
1462	1004	128
1463	1005	1043
1464	1006	608
1465	1007	740
1474	1008	983
1475	1009	335
1476	1010	659
1477	1011	724
1478	1012	251
1479	1013	282
1480	1014	258
1481	1015	652
1482	1016	932
1483	1017	875
1484	1018	254
1485	1019	653
1486	1020	1156
1487	1021	527
1488	1022	429
1489	1023	507
1490	1024	434
1491	1025	590
1492	1026	1048
1493	1027	814
1494	1028	63
1495	1029	853
1496	1030	229
1497	1031	157
1506	1032	192
1507	1033	737
1508	1034	42
1509	1035	553
1510	1036	665
1511	1037	737
1512	1038	1024
1513	1039	350
1514	1040	985
1515	1041	139
1516	1042	1111
1517	1043	834
1518	1044	354
1519	1045	1138
1520	1046	848
1521	1047	141
1522	1048	727
1523	1049	562
1524	1050	827
1525	1051	609
1526	1052	1216
1527	1053	475
1528	1054	714
1529	1055	1020
1551	1056	993
1552	1057	198
1553	1058	608
1554	1059	307
1555	1060	1184
1556	1061	394
1557	1062	1201
1558	1063	712
1559	1064	92
1560	1065	154
1561	1066	1132
1562	1067	788
1563	1068	697
1564	1069	464
1565	1070	202
1566	1071	956
1567	1072	703
1568	1073	23
1569	1074	477
1570	1075	140
1571	1076	873
1572	1077	884
1573	1078	870
1574	1079	8
1583	1080	738
1584	1081	428
1585	1082	5
1586	1083	628
1587	1084	261
1588	1085	856
1589	1086	1133
1590	1087	743
1591	1088	350
1592	1089	255
1593	1090	1147
1594	1091	749
1595	1092	837
1596	1093	1026
1597	1094	684
1598	1095	577
1599	1096	278
1600	1097	708
1601	1098	1090
1602	1099	635
1603	1100	166
1604	1101	1206
1605	1102	54
1606	1103	687
1615	1104	981
1616	1105	603
1617	1106	1046
1618	1107	1112
1619	1108	637
1620	1109	1076
1621	1110	555
1622	1111	829
1623	1112	1115
1624	1113	695
1625	1114	573
1626	1115	832
1627	1116	937
1628	1117	1020
1629	1118	672
1630	1119	1039
1631	1120	325
1632	1121	696
1633	1122	706
1634	1123	1048
1635	1124	233
1636	1125	651
1637	1126	118
1638	1127	1144
1647	1128	307
1648	1129	431
1649	1130	679
1650	1131	139
1651	1132	1038
1652	1133	641
1653	1134	275
1654	1135	843
1655	1136	1123
1656	1137	733
1657	1138	548
1658	1139	706
1659	1140	562
1660	1141	596
1661	1142	227
1662	1143	710
1663	1144	537
1664	1145	709
1665	1146	532
1666	1147	948
1667	1148	799
1668	1149	1078
1669	1150	359
1670	1151	372
1692	1152	730
1693	1153	158
1694	1154	1160
1695	1155	1097
1696	1156	1020
1697	1157	583
1698	1158	1081
1699	1159	818
1700	1160	692
1701	1161	1125
1702	1162	7
1703	1163	499
1704	1164	954
1705	1165	963
1706	1166	896
1707	1167	902
1708	1168	680
1709	1169	506
1710	1170	152
1711	1171	758
1712	1172	1135
1713	1173	857
1714	1174	76
1715	1175	53
1724	1176	571
1725	1177	63
1726	1178	228
1727	1179	1087
1728	1180	497
1729	1181	431
1730	1182	894
1731	1183	943
1732	1184	439
1733	1185	5
1734	1186	286
1735	1187	336
1736	1188	513
1737	1189	376
1738	1190	645
1739	1191	855
1740	1192	901
1741	1193	572
1742	1194	767
1743	1195	882
1744	1196	435
1745	1197	592
1746	1198	674
1747	1199	644
1756	1200	432
1757	1201	77
1758	1202	1192
1759	1203	1164
1760	1204	76
1761	1205	392
1762	1206	438
1763	1207	164
1764	1208	273
1765	1209	631
1766	1210	246
1767	1211	850
1768	1212	1092
1769	1213	934
1770	1214	509
1771	1215	1153
1772	1216	1103
1773	1217	665
1774	1218	1202
1775	1219	165
1776	1220	543
1777	1221	839
1778	1222	145
1779	1223	157
1788	1224	105
1789	1225	630
1790	1226	365
1791	1227	16
1792	1228	1152
1793	1229	334
1794	1230	1094
1795	1231	625
1796	1232	1150
1797	1233	662
1798	1234	326
1799	1235	787
1800	1236	190
1801	1237	230
1802	1238	567
1803	1239	61
1804	1240	375
1805	1241	1223
1806	1242	712
1807	1243	296
1808	1244	613
1809	1245	1147
1810	1246	571
1811	1247	1071
1833	1248	351
1834	1249	95
1835	1250	69
1836	1251	648
1837	1252	968
1838	1253	1193
1839	1254	571
1840	1255	1019
1841	1256	1046
1842	1257	1118
1843	1258	166
1844	1259	112
1845	1260	1192
1846	1261	1044
1847	1262	355
1848	1263	789
1849	1264	574
1850	1265	530
1851	1266	1081
1852	1267	620
1853	1268	1031
1854	1269	338
1855	1270	225
1856	1271	1100
1865	1272	438
1866	1273	400
1867	1274	889
1868	1275	184
1869	1276	639
1870	1277	101
1871	1278	926
1872	1279	603
1873	1280	636
1874	1281	239
1875	1282	1065
1876	1283	75
1877	1284	647
1878	1285	132
1879	1286	160
1880	1287	669
1881	1288	846
1882	1289	564
1883	1290	371
1884	1291	89
1885	1292	692
1886	1293	739
1887	1294	73
1888	1295	117
1897	1296	446
1898	1297	245
1899	1298	529
1900	1299	62
1901	1300	511
1902	1301	437
1903	1302	320
1904	1303	607
1905	1304	1101
1906	1305	912
1907	1306	200
1908	1307	520
1909	1308	645
1910	1309	745
1911	1310	100
1912	1311	1147
1913	1312	1217
1914	1313	1125
1915	1314	931
1916	1315	1163
1917	1316	912
1918	1317	599
1919	1318	351
1920	1319	789
1929	1320	948
1930	1321	64
1931	1322	407
1932	1323	233
1933	1324	740
1934	1325	779
1935	1326	375
1936	1327	428
1937	1328	283
1938	1329	738
1939	1330	276
1940	1331	285
1941	1332	1097
1942	1333	1206
1943	1334	660
1944	1335	18
1945	1336	85
1946	1337	366
1947	1338	444
1948	1339	120
1949	1340	390
1950	1341	503
1951	1342	1166
1952	1343	39
1974	1344	870
1975	1345	990
1976	1346	960
1977	1347	561
1978	1348	542
1979	1349	23
1980	1350	976
1981	1351	993
1982	1352	469
1983	1353	969
1984	1354	321
1985	1355	84
1986	1356	54
1987	1357	352
1988	1358	881
1989	1359	248
1990	1360	201
1991	1361	146
1992	1362	349
1993	1363	1173
1994	1364	389
1995	1365	500
1996	1366	1179
1997	1367	900
2006	1368	535
2007	1369	1160
2008	1370	83
2009	1371	812
2010	1372	694
2011	1373	1119
2012	1374	1176
2013	1375	927
2014	1376	743
2015	1377	910
2016	1378	921
2017	1379	485
2018	1380	93
2019	1381	342
2020	1382	569
2021	1383	526
2022	1384	39
2023	1385	183
2024	1386	359
2025	1387	778
2026	1388	1196
2027	1389	240
2028	1390	366
2029	1391	179
2038	1392	572
2039	1393	94
2040	1394	226
2041	1395	137
2042	1396	877
2043	1397	261
2044	1398	791
2045	1399	898
2046	1400	453
2047	1401	1008
2048	1402	935
2049	1403	597
2050	1404	1021
2051	1405	989
2052	1406	1201
2053	1407	1213
2054	1408	203
2055	1409	87
2056	1410	702
2057	1411	1074
2058	1412	1175
2059	1413	187
2060	1414	1186
2061	1415	1036
2070	1416	253
2071	1417	708
2072	1418	510
2073	1419	63
2074	1420	698
2075	1421	1158
2076	1422	186
2077	1423	301
2078	1424	341
2079	1425	800
2080	1426	258
2081	1427	232
2082	1428	511
2083	1429	670
2084	1430	822
2085	1431	373
2086	1432	223
2087	1433	1214
2088	1434	178
2089	1435	1001
2090	1436	600
2091	1437	310
2092	1438	380
2093	1439	831
2115	1440	193
2116	1441	1223
2117	1442	373
2118	1443	440
2119	1444	672
2120	1445	6
2121	1446	387
2122	1447	92
2123	1448	851
2124	1449	877
2125	1450	556
2126	1451	1104
2127	1452	783
2128	1453	821
2129	1454	1211
2130	1455	1147
2131	1456	151
2132	1457	289
2133	1458	560
2134	1459	1113
2135	1460	423
2136	1461	782
2137	1462	581
2138	1463	980
2147	1464	678
2148	1465	585
2149	1466	1211
2150	1467	806
2151	1468	788
2152	1469	1045
2153	1470	204
2154	1471	477
2155	1472	617
2156	1473	561
2157	1474	147
2158	1475	1012
2159	1476	1041
2160	1477	84
2161	1478	493
2162	1479	63
2163	1480	293
2164	1481	1171
2165	1482	440
2166	1483	688
2167	1484	869
2168	1485	1180
2169	1486	925
2170	1487	371
2179	1488	627
2180	1489	931
2181	1490	972
2182	1491	834
2183	1492	32
2184	1493	5
2185	1494	1054
2186	1495	578
2187	1496	680
2188	1497	567
2189	1498	439
2190	1499	1103
2191	1500	537
2192	1501	934
2193	1502	749
2194	1503	318
2195	1504	402
2196	1505	475
2197	1506	639
2198	1507	290
2199	1508	501
2200	1509	1201
2201	1510	138
2202	1511	218
2211	1512	1091
2212	1513	226
2213	1514	427
2214	1515	535
2215	1516	1030
2216	1517	249
2217	1518	848
2218	1519	1027
2219	1520	1084
2220	1521	758
2221	1522	936
2222	1523	1089
2223	1524	148
2224	1525	21
2225	1526	430
2226	1527	1138
2227	1528	405
2228	1529	51
2229	1530	1082
2230	1531	1039
2231	1532	485
2232	1533	567
2233	1534	42
2234	1535	307
2256	1536	609
2257	1537	678
2258	1538	287
2259	1539	1104
2260	1540	457
2261	1541	560
2262	1542	656
2263	1543	1044
2264	1544	195
2265	1545	981
2266	1546	166
2267	1547	659
2268	1548	409
2269	1549	787
2270	1550	247
2271	1551	790
2272	1552	612
2273	1553	999
2274	1554	20
2275	1555	542
2276	1556	456
2277	1557	506
2278	1558	522
2279	1559	672
2288	1560	960
2289	1561	1053
2290	1562	366
2291	1563	285
2292	1564	821
2293	1565	961
2294	1566	160
2295	1567	966
2296	1568	1144
2297	1569	228
2298	1570	811
2299	1571	220
2300	1572	1130
2301	1573	1184
2302	1574	764
2303	1575	946
2304	1576	577
2305	1577	336
2306	1578	153
2307	1579	1077
2308	1580	484
2309	1581	668
2310	1582	526
2311	1583	964
2320	1584	960
2321	1585	75
2322	1586	294
2323	1587	1101
2324	1588	178
2325	1589	721
2326	1590	635
2327	1591	395
2328	1592	513
2329	1593	214
2330	1594	1040
2331	1595	179
2332	1596	1096
2333	1597	104
2334	1598	1154
2335	1599	529
2336	1600	737
2337	1601	738
2338	1602	530
2339	1603	452
2340	1604	1058
2341	1605	362
2342	1606	1028
2343	1607	734
2352	1608	291
2353	1609	457
2354	1610	996
2355	1611	729
2356	1612	696
2357	1613	1190
2358	1614	622
2359	1615	800
2360	1616	1222
2361	1617	784
2362	1618	496
2363	1619	296
2364	1620	838
2365	1621	1127
2366	1622	205
2367	1623	129
2368	1624	330
2369	1625	1216
2370	1626	1116
2371	1627	636
2372	1628	666
2373	1629	964
2374	1630	402
2375	1631	219
2397	1632	1140
2398	1633	1101
2399	1634	1167
2400	1635	610
2401	1636	155
2402	1637	544
2403	1638	85
2404	1639	1048
2405	1640	315
2406	1641	531
2407	1642	845
2408	1643	1177
2409	1644	276
2410	1645	1107
2411	1646	418
2412	1647	1085
2413	1648	289
2414	1649	636
2415	1650	948
2416	1651	750
2417	1652	926
2418	1653	296
2419	1654	545
2420	1655	311
2429	1656	727
2430	1657	880
2431	1658	718
2432	1659	373
2433	1660	786
2434	1661	725
2435	1662	924
2436	1663	74
2437	1664	349
2438	1665	211
2439	1666	247
2440	1667	1153
2441	1668	1150
2442	1669	707
2443	1670	13
2444	1671	1041
2445	1672	465
2446	1673	5
2447	1674	823
2448	1675	128
2449	1676	166
2450	1677	1122
2451	1678	302
2452	1679	1189
2461	1680	490
2462	1681	455
2463	1682	500
2464	1683	444
2465	1684	182
2466	1685	885
2467	1686	1031
2468	1687	433
2469	1688	470
2470	1689	629
2471	1690	811
2472	1691	1136
2473	1692	870
2474	1693	1048
2475	1694	442
2476	1695	1072
2477	1696	449
2478	1697	1204
2479	1698	1144
2480	1699	780
2481	1700	687
2482	1701	836
2483	1702	1159
2484	1703	639
2493	1704	558
2494	1705	50
2495	1706	25
2496	1707	1022
2497	1708	601
2498	1709	301
2499	1710	21
2500	1711	497
2501	1712	31
2502	1713	1093
2503	1714	989
2504	1715	315
2505	1716	858
2506	1717	783
2507	1718	56
2508	1719	1113
2509	1720	910
2510	1721	1179
2511	1722	172
2512	1723	278
2513	1724	368
2514	1725	675
2515	1726	1171
2516	1727	624
2538	1728	777
2539	1729	101
2540	1730	470
2541	1731	65
2542	1732	65
2543	1733	670
2544	1734	38
2545	1735	369
2546	1736	495
2547	1737	907
2548	1738	195
2549	1739	591
2550	1740	531
2551	1741	196
2552	1742	149
2553	1743	1042
2554	1744	96
2555	1745	582
2556	1746	278
2557	1747	1086
2558	1748	144
2559	1749	812
2560	1750	333
2561	1751	176
2570	1752	316
2571	1753	792
2572	1754	38
2573	1755	376
2574	1756	63
2575	1757	426
2576	1758	1095
2577	1759	830
2578	1760	666
2579	1761	43
2580	1762	148
2581	1763	952
2582	1764	847
2583	1765	860
2584	1766	743
2585	1767	20
2586	1768	409
2587	1769	443
2588	1770	975
2589	1771	1038
2590	1772	462
2591	1773	806
2592	1774	1031
2593	1775	1113
2602	1776	672
2603	1777	77
2604	1778	600
2605	1779	684
2606	1780	94
2607	1781	439
2608	1782	141
2609	1783	584
2610	1784	547
2611	1785	942
2612	1786	705
2613	1787	54
2614	1788	1031
2615	1789	168
2616	1790	851
2617	1791	116
2618	1792	62
2619	1793	1005
2620	1794	1032
2621	1795	821
2622	1796	931
2623	1797	14
2624	1798	386
2625	1799	549
2634	1800	778
2635	1801	1206
2636	1802	236
2637	1803	1018
2638	1804	1123
2639	1805	63
2640	1806	473
2641	1807	555
2642	1808	721
2643	1809	617
2644	1810	1142
2645	1811	780
2646	1812	602
2647	1813	734
2648	1814	489
2649	1815	210
2650	1816	840
2651	1817	303
2652	1818	548
2653	1819	443
2654	1820	812
2655	1821	491
2656	1822	150
2657	1823	940
2679	1824	600
2680	1825	637
2681	1826	944
2682	1827	1119
2683	1828	1073
2684	1829	8
2685	1830	1146
2686	1831	4
2687	1832	543
2688	1833	557
2689	1834	304
2690	1835	123
2691	1836	1154
2692	1837	517
2693	1838	588
2694	1839	45
2695	1840	351
2696	1841	366
2697	1842	581
2698	1843	306
2699	1844	723
2700	1845	670
2701	1846	378
2702	1847	774
2711	1848	245
2712	1849	752
2713	1850	331
2714	1851	193
2715	1852	931
2716	1853	442
2717	1854	898
2718	1855	34
2719	1856	842
2720	1857	106
2721	1858	35
2722	1859	46
2723	1860	540
2724	1861	141
2725	1862	1072
2726	1863	111
2727	1864	1119
2728	1865	1163
2729	1866	306
2730	1867	736
2731	1868	232
2732	1869	906
2733	1870	832
2734	1871	418
2743	1872	995
2744	1873	927
2745	1874	100
2746	1875	672
2747	1876	610
2748	1877	1176
2749	1878	821
2750	1879	156
2751	1880	178
2752	1881	328
2753	1882	1220
2754	1883	262
2755	1884	142
2756	1885	968
2757	1886	1009
2758	1887	360
2759	1888	135
2760	1889	112
2761	1890	669
2762	1891	954
2763	1892	620
2764	1893	917
2765	1894	237
2766	1895	657
2775	1896	367
2776	1897	613
2777	1898	842
2778	1899	139
2779	1900	1172
2780	1901	456
2781	1902	933
2782	1903	259
2783	1904	253
2784	1905	102
2785	1906	112
2786	1907	516
2787	1908	759
2788	1909	667
2789	1910	35
2790	1911	191
2791	1912	891
2792	1913	978
2793	1914	272
2794	1915	557
2795	1916	152
2796	1917	255
2797	1918	323
